Instance ID,Pattern,mg-ca,mg-ce,Number of Classes,cg-na,cg-npm,TD,Minor,Major,Critical
1077,State,44,17,2,12,14,0,0,0,0
1078,State,43,22,2,6,10,0,0,0,0
1079,State,44,13,2,11,10,0,0,0,0
1080,State,44,16,2,12,10,1,0,1,0
1081,State,44,13,2,11,10,0,0,0,0
1082,State,44,16,2,12,10,1,0,1,0
1083,State,44,12,2,22,10,0,0,0,0
1084,State,43,19,2,7,10,0,0,0,0
1085,State,5,24,2,7,7,0,0,0,0
1086,State,148,8,2,2,13,0,0,0,0
1087,State,3,118,1,116,31,5,0,2,3
1088,State,180,19,2,7,22,2,0,2,0
1089,State,180,7,2,1,20,0,0,0,0
1090,State,1,19,1,8,4,0,0,0,0
1091,State,44,19,2,6,16,0,0,0,0
1092,State,44,16,2,15,17,0,0,0,0
1093,State,44,15,2,8,17,0,0,0,0
1094,State,44,27,2,5,9,0,0,0,0
1095,State,44,32,2,12,10,0,0,0,0
1096,State,43,18,2,6,12,0,0,0,0
1097,State,43,15,2,6,14,0,0,0,0
1098,State,43,18,2,6,12,0,0,0,0
1099,State,43,15,2,6,14,0,0,0,0
1100,State,20,26,2,5,6,0,0,0,0
1101,State,1,11,1,4,4,0,0,0,0
1102,State,1,16,1,7,5,0,0,0,0
1103,State,149,10,2,5,15,0,0,0,0
1104,State,149,22,2,8,17,0,0,0,0
1105,State,148,24,2,6,14,0,0,0,0
1106,State,149,25,2,7,15,0,0,0,0
1107,State,150,25,2,8,15,0,0,0,0
1108,State,149,17,2,12,16,0,0,0,0
1109,State,34,39,2,20,7,0,0,0,0
1110,State,10,14,2,6,12,2,0,2,0
1111,State,10,48,2,23,15,2,0,2,0
1112,State,10,11,2,8,12,2,0,2,0
1113,State,3,9,2,3,13,1,0,1,0
1114,State,162,158,2,40,28,15,5,1,9
1115,State,160,70,2,30,36,2,0,2,0
1116,State,162,42,2,29,39,0,0,0,0
1117,State,157,14,2,15,19,0,0,0,0
1118,State,160,22,2,30,28,0,0,0,0
1119,State,157,33,2,11,25,0,0,0,0
1120,State,158,36,2,9,23,0,0,0,0
1121,State,157,28,2,16,21,0,0,0,0
1122,State,159,36,2,14,29,0,0,0,0
1123,State,158,47,2,21,33,0,0,0,0
1124,State,157,41,2,15,18,0,0,0,0
1125,State,160,14,2,52,29,0,0,0,0
1126,State,157,14,2,7,20,0,0,0,0
1127,State,162,54,2,10,20,0,0,0,0
1128,State,157,12,2,8,17,0,0,0,0
1129,State,159,71,2,11,25,6,0,1,5
1130,State,157,29,2,8,18,1,0,1,0
1131,State,157,30,2,15,18,2,1,0,1
1132,State,157,11,2,1,18,1,0,1,0
1133,State,157,28,2,1,18,0,0,0,0
1134,State,157,31,2,1,17,4,0,1,3
1135,State,160,39,2,10,24,1,0,0,1
1136,State,227,58,2,82,94,6,0,2,4
1137,State,157,31,2,2,17,0,0,0,0
1138,State,157,22,2,6,18,0,0,0,0
1139,State,157,17,2,3,17,0,0,0,0
1140,State,157,15,2,3,17,0,0,0,0
1141,State,157,26,2,31,17,0,0,0,0
1142,State,157,13,2,12,18,0,0,0,0
1143,State,159,13,2,5,22,0,0,0,0
1144,State,157,13,2,1,17,0,0,0,0
1145,State,157,12,2,11,18,0,0,0,0
1146,State,157,18,2,7,19,1,0,0,1
1147,State,158,20,2,26,29,3,1,0,2
1148,State,178,20,2,49,117,0,0,0,0
1149,State,158,1,2,0,17,3,1,2,0
1150,State,158,1,2,0,17,16,7,4,5
1151,State,158,1,2,0,17,0,0,0,0
1152,State,48,14,2,36,30,0,0,0,0
1153,State,42,10,2,15,23,0,0,0,0
1154,State,64,15,2,28,11,0,0,0,0
1155,State,45,37,2,6,43,1,0,0,1
1156,State,14,54,2,23,8,0,0,0,0
1157,State,43,30,2,7,11,0,0,0,0
1158,State,43,26,2,3,9,0,0,0,0
1159,State,43,22,2,2,9,0,0,0,0
1160,State,38,34,2,14,17,0,0,0,0
1161,State,757,24,2,5,53,0,0,0,0
1162,State,756,17,2,0,51,16,0,6,10
1163,State,49,21,2,26,60,3,1,0,2
1164,State,49,2,2,0,48,16,7,4,5
1165,State,4,15,2,12,5,1,0,1,0
1166,State,4,15,2,12,5,1,0,1,0
1167,State,20,22,2,8,10,0,0,0,0
1168,State,110,87,2,65,80,13,0,9,4
1169,State,110,46,2,49,74,0,0,0,0
1170,State,113,28,2,15,81,0,0,0,0
1171,State,114,33,2,15,82,0,0,0,0
1172,State,109,15,2,7,76,0,0,0,0
1173,State,31,2,2,0,4,0,0,0,0
1174,State,31,2,2,0,4,0,0,0,0
1175,State,31,2,2,0,4,0,0,0,0
1176,State,31,2,2,0,4,0,0,0,0
1177,State,31,2,2,0,4,0,0,0,0
1178,State,31,2,2,0,4,0,0,0,0
1180,State,31,52,2,26,7,0,0,0,0
1181,State,31,27,2,10,7,0,0,0,0
1182,State,30,26,2,11,6,0,0,0,0
1183,State,31,51,2,18,5,0,0,0,0
1184,State,690,304,2,62,199,2,0,0,2
1185,State,665,103,2,69,205,13,0,9,4
1186,State,666,44,2,19,207,0,0,0,0
1187,State,665,38,2,11,201,0,0,0,0
1188,State,669,51,2,19,207,0,0,0,0
1189,State,666,40,2,10,208,1,0,1,0
1190,State,665,49,2,22,239,0,0,0,0
1191,State,183,283,2,57,23,2,0,0,2
1192,State,157,87,2,64,30,13,0,9,4
1193,State,157,45,2,28,34,4,0,2,2
1194,State,157,26,2,14,22,0,0,0,0
1195,State,158,118,2,116,43,5,0,2,3
1196,State,157,31,2,32,21,0,0,0,0
1197,State,161,36,2,24,44,0,0,0,0
1198,State,160,105,2,18,26,0,0,0,0
1199,State,158,44,2,48,24,0,0,0,0
1200,State,158,40,2,46,41,0,0,0,0
1201,State,168,8,2,5,19,0,0,0,0
1202,State,162,55,2,24,36,1,0,0,1
1203,State,161,13,2,6,25,0,0,0,0
1204,State,163,28,2,21,26,0,0,0,0
1205,State,161,23,2,19,34,1,0,1,0
1206,State,159,12,2,8,25,0,0,0,0
1207,State,158,35,2,25,24,1,0,0,1
1208,State,158,38,2,24,24,0,0,0,0
1209,State,158,19,2,6,25,0,0,0,0
1210,State,157,24,2,4,19,0,0,0,0
1211,State,164,31,2,14,32,0,0,0,0
1212,State,157,20,2,1,17,0,0,0,0
1213,State,157,13,2,6,26,0,0,0,0
1214,State,157,13,2,6,31,0,0,0,0
1215,State,157,21,2,7,37,1,0,0,1
1216,State,157,11,2,3,25,0,0,0,0
1217,State,157,13,2,3,22,0,0,0,0
1218,State,183,12,2,8,37,0,0,0,0
1219,State,110,17,2,11,69,0,0,0,0
1220,State,110,39,2,20,70,1,0,0,1
1221,State,109,35,2,42,77,0,0,0,0
1222,State,148,3,2,0,23,0,0,0,0
1223,State,700,182,2,146,281,28,0,10,18
1224,State,666,110,2,53,222,1,0,0,1
1225,State,665,45,2,12,199,0,0,0,0
1226,State,665,63,2,14,195,3,0,0,3
1227,State,15,28,2,12,14,0,0,0,0
1228,State,14,18,2,2,6,0,0,0,0
1229,State,12,22,1,20,36,0,0,0,0
1230,State,157,23,2,4,18,0,0,0,0
1231,State,157,51,2,26,20,0,0,0,0
1232,State,157,29,2,1,17,1,0,1,0
1233,State,157,36,2,6,21,2,0,0,2
1234,State,157,41,2,1,17,1,0,0,1
1235,State,157,38,2,7,18,1,0,0,1
1236,State,157,27,2,6,20,0,0,0,0
1237,State,157,65,2,17,18,4,0,2,2
1238,State,157,38,2,19,20,1,0,0,1
1239,State,157,26,2,11,24,0,0,0,0
1240,State,157,24,2,11,18,0,0,0,0
1241,State,157,49,2,18,18,0,0,0,0
1242,State,157,43,2,32,36,0,0,0,0
1243,State,10,75,2,11,21,6,0,1,5
1244,State,664,27,2,1,46,0,0,0,0
1245,State,664,26,2,1,45,0,0,0,0
1246,State,665,55,2,12,194,1,0,0,1
1247,State,665,57,2,24,196,1,0,0,1
1248,State,663,121,2,18,52,0,0,0,0
1249,State,663,59,2,36,48,0,0,0,0
1250,State,755,32,2,7,57,0,0,0,0
1251,State,755,43,2,12,58,0,0,0,0
1252,State,755,51,2,12,58,0,0,0,0
1253,State,755,34,2,5,55,0,0,0,0
1254,State,154,166,2,142,160,28,0,10,18
1255,State,111,93,2,49,100,1,0,0,1
1256,State,13,41,2,15,15,0,0,0,0
1257,State,40,46,2,6,51,0,0,0,0
1258,State,663,58,2,9,45,3,0,0,3
1259,State,110,14,2,13,69,0,0,0,0
1260,State,110,19,2,13,69,0,0,0,0
1261,State,665,39,2,14,201,0,0,0,0
1262,State,666,31,2,13,205,13,0,9,4
1263,State,666,22,2,5,193,2,0,2,0
1264,State,755,27,2,5,55,0,0,0,0
1265,State,3,44,1,43,5,1,0,1,0
1266,State,3,44,1,43,5,1,0,1,0
1267,State,3,44,1,43,5,1,0,1,0
1268,State,5,18,2,7,9,0,0,0,0
1269,State,5,21,2,5,9,0,0,0,0
1270,State,78,166,2,141,105,28,0,10,18
1271,State,45,57,2,29,70,0,0,0,0
1272,State,43,36,2,7,51,1,0,0,1
1273,State,755,32,2,3,54,0,0,0,0
1274,State,755,37,2,7,55,0,0,0,0
1275,State,755,25,2,7,57,0,0,0,0
1276,State,755,27,2,7,56,0,0,0,0
1277,State,755,35,2,13,58,0,0,0,0
1278,State,755,33,2,6,54,0,0,0,0
1279,State,755,32,2,11,56,0,0,0,0
1280,State,116,25,2,10,32,0,0,0,0
1281,State,48,7,2,4,48,0,0,0,0
1282,State,48,7,2,4,49,0,0,0,0
1283,State,23,36,2,24,42,0,0,0,0
1284,State,13,28,1,21,13,0,0,0,0
1285,State,12,28,2,29,13,0,0,0,0
1286,State,4,19,2,26,7,0,0,0,0
1287,State,160,37,2,8,35,1,0,0,1
1288,State,157,46,2,12,18,0,0,0,0
1289,State,72,7,2,1,7,0,0,0,0
1290,State,88,176,2,141,147,28,0,10,18
1291,State,70,84,2,20,63,2,0,1,0
1292,State,19,56,2,24,37,1,0,0,1
1293,State,64,15,2,9,16,1,0,0,1
1294,State,64,11,2,7,15,1,0,0,1
1295,State,64,25,2,10,17,1,0,0,1
1296,State,64,32,2,8,17,1,0,0,1
1297,State,64,20,2,11,16,1,0,0,1
1298,State,64,17,2,10,16,1,0,0,1
1299,State,64,26,2,11,16,1,0,0,1
1300,State,64,21,2,10,16,1,0,0,1
1301,State,64,21,2,11,16,1,0,0,1
1302,State,64,17,2,10,16,1,0,0,1
1303,State,64,19,2,14,18,1,0,0,1
1304,State,64,22,2,10,20,1,0,0,1
1305,State,64,13,2,8,21,1,0,0,1
1306,State,64,20,2,8,20,1,0,0,1
1307,State,64,17,2,17,20,1,0,0,1
1308,State,64,15,2,14,21,1,0,0,1
1309,State,65,14,2,10,21,1,0,0,1
1310,State,64,17,2,10,20,1,0,0,1
1311,State,64,29,2,7,13,1,0,0,1
1312,State,64,34,2,14,16,1,0,0,1
1313,State,64,42,2,17,21,1,0,0,1
1314,State,149,20,2,2,26,0,0,0,0
1315,State,14,26,2,4,14,0,0,0,0
1316,State,72,17,2,11,22,1,0,0,1
1317,State,756,21,2,5,54,0,0,0,0
1318,State,109,17,2,11,77,6,0,6,0
1319,State,109,20,2,13,77,5,0,5,0
1320,State,109,17,2,8,77,0,0,0,0
1321,State,64,31,2,16,16,1,0,0,1
1322,State,65,19,2,9,17,1,0,0,1
1323,State,65,21,2,9,16,1,0,0,1
1324,State,64,27,2,15,18,1,0,0,1
1325,State,65,13,2,8,16,1,0,0,1
1326,State,65,25,2,13,16,1,0,0,1
1327,State,65,19,2,11,16,1,0,0,1
1328,State,36,45,2,48,13,0,0,0,0
1329,State,35,10,2,2,8,0,0,0,0
1330,State,34,11,2,3,6,0,0,0,0
1331,State,38,9,2,2,6,0,0,0,0
1332,State,116,10,2,5,12,0,0,0,0
1333,State,116,9,2,6,11,0,0,0,0
1334,State,8,73,2,12,12,2,0,0,2
1335,State,7,71,2,10,13,2,0,0,2
1336,State,7,11,2,7,11,0,0,0,0
1337,State,38,36,2,9,5,0,0,0,0
1338,State,36,33,2,11,9,0,0,0,0
1339,State,36,30,2,15,3,2,1,0,1
1340,State,37,5,2,3,6,0,0,0,0
1341,State,14,82,2,21,37,1,0,0,1
1342,State,12,2,2,16,2,0,0,0,0
1343,State,12,25,2,8,12,0,0,0,0
1344,State,12,17,2,14,6,0,0,0,0
1345,State,12,15,2,5,12,0,0,0,0
1346,State,13,19,2,6,13,0,0,0,0
1347,State,5,79,2,21,11,1,0,0,1
1348,State,5,7,2,1,6,0,0,0,0
1349,State,11,2,2,5,6,0,0,0,0
1350,State,11,4,2,6,3,0,0,0,0
1351,State,11,4,2,3,6,0,0,0,0
1352,State,15,4,2,6,6,0,0,0,0
1353,State,4,3,1,2,6,0,0,0,0
1354,State,13,40,2,25,38,1,0,0,1
1355,State,2,20,2,0,12,18,1,13,4
1356,State,158,71,2,12,23,2,0,0,2
1357,State,157,36,2,9,19,0,0,0,0
1358,State,158,42,2,23,23,1,0,0,1
1359,State,157,70,2,10,22,2,0,0,2
1360,State,665,57,2,13,214,1,0,0,1
1361,State,151,121,2,116,42,5,0,2,3
1362,State,192,166,2,141,93,28,0,10,18
1363,State,158,92,2,48,45,1,0,0,1
1364,State,188,84,2,19,81,2,0,1,0
1365,State,14,14,2,8,11,0,0,0,0
1366,State,35,14,2,5,10,0,0,0,0
1367,State,13,34,2,28,13,0,0,0,0
1368,State,13,32,2,6,11,0,0,0,0
1369,State,110,14,2,8,73,0,0,0,0
1370,State,7,11,2,9,17,0,0,0,0
1371,State,3,8,2,16,12,0,0,0,0
1372,State,14,36,2,30,14,1,0,0,1
1373,State,3,119,2,116,31,5,0,2,3
1374,State,158,1,2,0,17,1,1,0,0
1375,State,158,1,2,0,17,10,5,5,0
1376,State,157,34,2,14,21,1,0,0,1
1377,State,687,103,2,24,257,2,0,1,0
1378,State,10,32,2,28,17,0,0,0,0
1379,State,756,20,2,11,60,0,0,0,0
1380,State,755,21,2,3,59,0,0,0,0
1381,State,36,3,2,3,1,2,0,1,0
1382,State,35,51,2,26,4,0,0,0,0
1383,State,36,65,2,17,2,4,0,2,2
1384,State,36,38,2,19,3,1,0,0,1
1385,State,36,49,2,18,2,0,0,0,0
1386,State,35,43,2,32,20,0,0,0,0
1387,State,35,33,2,41,11,0,0,0,0
1388,State,49,119,2,116,79,5,0,2,3
1389,State,59,56,2,24,71,1,0,0,1
1390,State,51,36,2,25,56,1,0,0,1
1391,State,50,39,2,24,55,0,0,0,0
1392,State,81,8,2,5,3,0,0,0,0
1393,State,50,35,2,25,8,1,0,0,1
1394,State,50,14,2,3,7,0,0,0,0
1395,State,50,19,2,6,9,0,0,0,0
1396,State,4,12,2,9,12,0,0,0,0
1397,State,56,16,2,6,10,0,0,0,0
1398,State,56,13,2,15,11,0,0,0,0
1399,State,55,24,2,12,34,0,0,0,0
1400,State,158,26,2,8,23,0,0,0,0
1401,State,22,7,2,13,26,0,0,0,0
1402,State,711,70,2,42,237,10,0,5,5
1403,State,9,45,2,43,25,1,0,1,0
1404,State,50,26,2,10,4,0,0,0,0
1405,State,49,26,2,11,8,0,0,0,0
1406,State,49,24,2,11,3,0,0,0,0
1407,State,110,38,2,10,69,0,0,0,0
1408,State,38,21,2,20,15,0,0,0,0
1409,State,38,21,2,20,15,0,0,0,0
1410,State,9,5,2,1,1,0,0,0,0
1411,State,149,22,2,5,19,0,0,0,0
1412,State,149,20,2,7,19,0,0,0,0
1413,State,159,17,2,11,26,0,0,0,0
1414,State,159,19,2,17,26,0,0,0,0
1415,State,3,45,2,19,6,0,0,0,0
1416,State,179,19,2,10,29,0,0,0,0
1417,State,11,6,2,2,1,0,0,0,0
1418,State,7,3,2,2,9,0,0,0,0
1419,State,7,36,2,12,18,0,0,0,0
1420,State,110,13,2,8,74,0,0,0,0
1421,State,32,88,2,64,17,13,0,9,4
1422,State,176,20,1,16,25,0,0,0,0
1423,State,35,11,2,4,5,0,0,0,0
1424,State,35,13,2,6,9,0,0,0,0
1425,State,35,13,2,5,9,0,0,0,0
1426,State,35,11,2,3,5,0,0,0,0
1427,State,57,42,2,29,25,0,0,0,0
1428,State,52,47,2,21,22,0,0,0,0
1429,State,8,29,2,8,5,1,0,1,0
1430,State,61,21,2,17,30,0,0,0,0
1431,State,66,166,2,141,102,28,0,10,18
1432,State,5,15,2,10,14,6,0,6,0
1433,State,4,18,2,12,14,5,0,5,0
1434,State,13,28,2,16,5,0,0,0,0
1435,State,755,28,2,4,57,0,0,0,0
1436,State,755,27,2,5,57,0,0,0,0
1437,State,55,21,2,6,5,0,0,0,0
1438,State,55,22,2,7,6,0,0,0,0
1439,State,55,22,2,8,6,0,0,0,0
1440,State,56,15,2,12,9,0,0,0,0
1441,State,383,16,2,4,44,0,0,0,0
1442,State,6,57,2,14,10,0,0,0,0
1443,State,31,10,2,4,7,0,0,0,0
1444,State,204,51,2,37,59,10,0,5,5
1445,State,15,17,2,5,13,0,0,0,0
1446,State,7,3,2,3,7,0,0,0,0
1447,State,110,18,2,9,70,0,0,0,0
1448,State,35,34,2,14,8,1,0,0,1
1449,State,41,49,2,6,54,0,0,0,0
1450,State,3,34,2,13,10,0,0,0,0
1451,State,41,59,2,15,58,0,0,0,0
1452,State,180,14,2,5,31,15,5,1,9
1453,State,182,50,2,44,25,1,0,1,0
1454,State,157,31,2,23,109,0,0,0,0
1455,State,157,14,2,7,26,0,0,0,0
1456,State,158,10,2,7,22,0,0,0,0
1457,State,157,35,2,17,36,0,0,0,0
1458,State,158,34,2,21,21,0,0,0,0
1459,State,159,6,2,4,21,0,0,0,0
1460,State,158,6,2,4,20,0,0,0,0
1461,State,669,96,2,26,198,1,0,0,1
1462,State,158,77,2,21,19,1,0,0,1
1463,State,41,48,2,14,53,0,0,0,0
1464,State,158,1,2,0,17,0,0,0,0
1465,State,14,2,2,3,2,1,0,1,0
1466,State,15,44,2,48,10,0,0,0,0
1467,State,14,10,2,10,7,0,0,0,0
1468,State,85,3,2,1,2,0,0,0,0
1469,State,10,71,2,11,12,6,0,1,5
1470,State,158,135,2,391,29,4,1,0,3
1471,State,63,166,2,141,99,28,0,10,18
1472,State,158,34,2,14,32,0,0,0,0
1473,State,2,13,2,9,12,0,0,0,0
1474,State,158,34,2,12,23,0,0,0,0
1475,State,40,44,2,14,50,1,0,1,0
1476,State,158,57,2,14,22,0,0,0,0
1477,State,159,34,2,15,28,0,0,0,0
1478,State,66,7,2,0,26,21,12,8,1
1479,State,66,7,2,0,26,21,12,8,1
1480,State,35,35,2,17,20,0,0,0,0
1481,State,159,44,2,43,21,1,0,1,0
1482,State,5,0,2,0,1,1,0,1,0
1483,State,158,16,2,5,18,0,0,0,0
1484,State,157,16,2,10,18,0,0,0,0
1485,State,8,14,2,15,5,0,0,0,0
1486,State,18,3,2,1,4,0,0,0,0
1487,State,48,28,2,18,54,0,0,0,0
1488,State,82,6,2,1,3,0,0,0,0
1489,State,79,7,2,1,3,0,0,0,0
1490,State,35,17,2,13,44,0,0,0,0
1491,State,35,21,2,13,43,0,0,0,0
1492,State,5,135,2,391,12,4,1,0,3
1493,State,159,64,2,8,27,1,0,0,1
1494,State,666,54,2,20,205,0,0,0,0
1495,State,6,32,2,28,10,0,0,0,0
1496,State,7,34,2,15,16,0,0,0,0
1497,State,50,9,2,7,7,0,0,0,0
1498,State,16,14,2,1,22,0,0,0,0
1499,State,7,92,2,48,34,1,0,0,1
1500,State,17,24,2,10,24,1,0,1,0
1501,State,3,11,1,4,6,0,0,0,0
1502,State,159,11,2,1,18,0,0,0,0
1503,State,50,5,2,1,3,0,0,0,0
1504,State,383,12,2,1,38,0,0,0,0
1505,State,755,24,2,8,54,0,0,0,0
1506,State,41,30,2,1,50,0,0,0,0
1507,State,58,6,2,13,17,0,0,0,0
1508,State,159,52,2,38,111,10,0,5,5
1509,State,106,51,2,37,45,10,0,5,5
1510,State,3,15,2,8,6,0,0,0,0
1511,State,158,27,2,18,23,0,0,0,0
1512,State,2,27,2,18,7,0,0,0,0
1513,State,11,71,2,12,8,2,0,0,2
1514,State,50,70,2,10,6,2,0,0,2
1515,State,16,44,2,43,7,1,0,1,0
1516,State,7,24,2,14,43,0,0,0,0
1517,State,157,16,2,2,19,0,0,0,0
1518,State,158,23,2,4,20,1,0,1,0
1519,State,44,22,2,20,35,0,0,0,0
1520,State,5,1,2,0,1,1,0,0,1
1521,State,5,1,2,0,1,1,0,0,1
1522,State,14,1,2,0,5,1,0,0,1
1523,State,5,24,2,6,2,0,0,0,0
1524,State,53,8,2,13,67,0,0,0,0
1525,State,12,40,2,46,25,0,0,0,0
1526,State,89,166,2,141,102,28,0,10,18
1527,State,11,6,2,3,6,0,0,0,0
1528,State,38,17,2,10,5,1,0,1,0
1529,State,38,44,2,43,6,1,0,1,0
1530,Strategy,2,6,1,10,7,0,0,0,0
1531,Bridge,756,21,2,2,53,0,0,0,0
1532,Bridge,756,21,2,1,53,0,0,0,0
1533,Bridge,756,27,2,6,58,0,0,0,0
1534,Bridge,756,26,2,6,58,0,0,0,0
1535,Bridge,161,25,2,14,15,0,0,0,0
1536,Bridge,22,23,2,14,10,0,0,0,0
1537,Bridge,30,7,2,2,4,0,0,0,0
1538,Bridge,665,38,2,15,202,0,0,0,0
1539,Bridge,160,18,2,26,28,0,0,0,0
1540,Bridge,13,20,2,5,5,0,0,0,0
1541,Bridge,13,13,2,2,4,0,0,0,0
1542,Bridge,160,20,2,11,18,0,0,0,0
1543,Bridge,157,32,2,44,23,0,0,0,0
1544,Bridge,8,18,1,26,13,0,0,0,0
1545,Bridge,755,30,2,5,52,0,0,0,0
1546,Bridge,38,16,2,4,16,0,0,0,0
1547,Bridge,49,21,2,11,49,0,0,0,0
1548,Bridge,48,33,2,44,55,0,0,0,0
1549,Bridge,19,36,2,46,30,0,0,0,0
1550,Bridge,79,26,2,16,17,1,0,0,1
1551,Bridge,666,22,2,5,193,25,14,8,3
1552,Bridge,33,13,2,4,8,0,0,0,0
1553,Bridge,756,29,2,11,52,0,0,0,0
1554,Bridge,9,21,2,11,21,0,0,0,0
1555,Bridge,8,32,2,44,10,0,0,0,0
1556,Bridge,158,1,2,0,17,25,14,8,3
1557,Bridge,162,29,2,12,20,1,0,0,1
1558,Bridge,54,19,2,10,10,0,0,0,0
1559,Bridge,14,8,2,0,32,4,0,1,3
1560,Bridge,6,22,2,14,30,0,0,0,0
1561,Bridge,664,21,2,0,43,22,1,15,5
1562,Bridge,38,9,2,10,7,0,0,0,0
1563,Bridge,10,2,2,0,20,0,0,0,0
1564,Bridge,158,13,2,5,19,0,0,0,0
1565,Bridge,157,22,2,11,26,0,0,0,0
1566,Bridge,50,22,2,11,10,0,0,0,0
1567,Bridge,8,21,2,18,11,4,0,2,2
1568,Template Method,1,49,4,63,11,0,0,0,0
1569,Template Method,14,9,4,9,20,0,0,0,0
1570,Template Method,6,6,4,13,27,0,0,0,0
1571,Template Method,17,11,4,6,6,1,0,1,0
1572,Template Method,3,32,1,10,27,0,0,0,0
1573,Template Method,25,11,3,5,26,0,0,0,0
1574,Template Method,48,9,6,16,45,0,0,0,0
1575,Template Method,22,7,3,9,20,0,0,0,0
1576,Template Method,46,11,5,17,56,0,0,0,0
1577,Template Method,11,10,6,16,40,0,0,0,0
1578,Template Method,1,18,3,13,1,0,0,0,0
1579,Template Method,6,19,3,27,12,0,0,0,0
1580,Template Method,5,118,11,43,13,9,0,3,6
1581,Template Method,11,168,14,238,68,3,0,1,1
1582,Template Method,1,16,1,3,44,0,0,0,0
1583,Template Method,4,50,4,16,6,1,0,0,1
1584,Template Method,7,47,3,36,19,2,0,0,2
1585,Template Method,3,41,3,15,9,0,0,0,0
1586,Template Method,1,19,2,4,0,0,0,0,0
1587,Template Method,1,29,5,5,10,0,0,0,0
1588,Template Method,8,37,4,6,8,0,0,0,0
1589,Template Method,3,33,6,28,20,0,0,0,0
1590,Template Method,1,25,3,5,5,0,0,0,0
1591,Template Method,10,74,11,70,33,0,0,0,0
1592,Template Method,1,7,1,5,5,0,0,0,0
1593,Template Method,1,9,1,2,10,0,0,0,0
1594,Template Method,3,9,1,9,14,0,0,0,0
1595,Template Method,1,15,1,7,8,0,0,0,0
1596,Template Method,1,16,1,10,8,0,0,0,0
1597,Template Method,0,24,3,0,3,0,0,0,0
1598,Template Method,1,8,1,4,1,0,0,0,0
1599,Template Method,5,28,6,5,17,0,0,0,0
1603,Proxy,837,16,3,14,53,0,0,0,0
1604,Proxy,839,35,3,105,186,0,0,0,0
1605,Proxy,837,22,3,20,73,0,0,0,0
1606,Proxy,837,11,3,7,37,0,0,0,0
1607,Proxy,839,90,3,67,46,13,0,9,4
1608,Proxy,837,43,3,37,34,2,0,1,1
1609,Proxy,837,30,3,17,37,0,0,0,0
1610,Proxy,837,13,3,14,34,0,0,0,0
1611,Proxy,733,88,3,68,45,13,0,9,4
1612,Proxy,736,35,3,106,185,0,0,0,0
1613,Proxy,730,42,3,38,33,2,0,1,1
1614,Proxy,730,27,3,18,36,0,0,0,0
1615,Proxy,731,15,3,15,52,0,0,0,0
1616,Proxy,730,48,3,32,47,4,0,2,2
1617,Proxy,730,11,3,15,33,0,0,0,0
1618,Proxy,155,25,3,22,12,0,0,0,0
1619,Proxy,159,11,3,12,20,0,0,0,0
1620,Proxy,160,11,3,12,19,0,0,0,0
1621,Proxy,164,34,3,20,33,0,0,0,0
1622,Proxy,156,27,3,10,17,0,0,0,0
1623,Proxy,158,47,3,38,36,0,0,0,0
1624,Proxy,158,60,3,52,47,4,0,2,2
1625,Proxy,158,38,3,38,33,0,0,0,0
1626,Proxy,68,181,3,135,103,7,0,3,3
1627,Proxy,148,36,3,20,48,0,0,0,0
1628,Proxy,134,68,3,19,28,0,0,0,0
1629,Proxy,97,13,3,8,22,0,0,0,0
1630,Proxy,10,24,3,21,48,15,5,1,9
1631,Proxy,110,43,3,119,197,0,0,0,0
1632,Proxy,110,35,3,113,177,0,0,0,0
1633,Proxy,34,21,3,14,10,0,0,0,0
1634,Proxy2,7,11,3,0,17,2,2,0,0
